brand_name,drug_name,alternative_name,drug_id
ostiva,multivitaminwithminerals,,d03145
pediasurepeptide,multivitaminwithminerals,,d03145
pmsbalance,multivitaminwithminerals,,d03145
postnatalmultivitamin+dha,multivitaminwithminerals,,d03145
posture-d,multivitaminwithminerals,,d03145
preservisionareds,multivitaminwithminerals,,d03145
preservisionareds2,multivitaminwithminerals,,d03145
preservisionaredslutein,multivitaminwithminerals,,d03145
probariminqt,multivitaminwithminerals,,d03145
procervhp,multivitaminwithminerals,,d03145
procyclemultivitaminwithminerals,multivitaminwithminerals,,d03145
profola,multivitaminwithminerals,,d03145
prorenalqd,multivitaminwithminerals,,d03145
prorenalvital,multivitaminwithminerals,,d03145
prosight,multivitaminwithminerals,,d03145
prosightwithlutein,multivitaminwithminerals,,d03145
prosteon,multivitaminwithminerals,,d03145
protectcardioaf,multivitaminwithminerals,,d03145
protectplus,multivitaminwithminerals,,d03145
protectplusso,multivitaminwithminerals,,d03145
protegrasoftgel,multivitaminwithminerals,,d03145
puralorciwithdha,multivitaminwithminerals,,d03145
purevitdualfeplus,multivitaminwithminerals,,d03145
rayavit,multivitaminwithminerals,,d03145
redualvitf,multivitaminwithminerals,,d03145
redualvitplus,multivitaminwithminerals,,d03145
refac-x,multivitaminwithminerals,,d03145
reasonpremiumnutritionaldrink,multivitaminwithminerals,,d03145
recalfold,multivitaminwithminerals,,d03145
renalmultivitamin,multivitaminwithminerals,,d03145
renaplex,multivitaminwithminerals,,d03145
renaplex-d,multivitaminwithminerals,,d03145
renatabswithiron,multivitaminwithminerals,,d03145
renax,multivitaminwithminerals,,d03145
renax5.5,multivitaminwithminerals,,d03145
reocyteplus,multivitaminwithminerals,,d03145
resourceoptisource,multivitaminwithminerals,,d03145
risanoidplus,multivitaminwithminerals,,d03145
ru-letsm500,multivitaminwithminerals,,d03145
sambucuscoughrelief,multivitaminwithminerals,,d03145
sambucuselderberryandzinclozenges,multivitaminwithminerals,,d03145
sambucuselderberryimmunegummy,multivitaminwithminerals,,d03145
sambucuselderberryimmunelozenges,multivitaminwithminerals,,d03145
sambucuselderberrysleep+immunegummy,multivitaminwithminerals,,d03145
sambucusimmunegummy,multivitaminwithminerals,,d03145
sambucusimmunelozenges,multivitaminwithminerals,,d03145
sambucuskidselderberry,multivitaminwithminerals,,d03145
sambucuskidsimmunegummy,multivitaminwithminerals,,d03145
sambucusreliefforkids,multivitaminwithminerals,,d03145
senetonic,multivitaminwithminerals,,d03145
seniortabs,multivitaminwithminerals,,d03145
sentrysenior,multivitaminwithminerals,,d03145
sesamest.vitaminscomplete,multivitaminwithminerals,,d03145
se-tanplus,multivitaminwithminerals,,d03145
siderol,multivitaminwithminerals,,d03145
softcalciumchews,multivitaminwithminerals,,d03145
solo,multivitaminwithminerals,,d03145
somnicin,multivitaminwithminerals,,d03145
sourcecfchewables,multivitaminwithminerals,,d03145
sourcecfpediatricdrops,multivitaminwithminerals,,d03145
sourcecfsoftgels,multivitaminwithminerals,,d03145
spectravitecardiohealth,multivitaminwithminerals,,d03145
spectravitesenior,multivitaminwithminerals,,d03145
sss,multivitaminwithminerals,,d03145
starwars,multivitaminwithminerals,,d03145
starwarsherogummies,multivitaminwithminerals,,d03145
starwarsvillaingummies,multivitaminwithminerals,,d03145
starwarsyodagummies,multivitaminwithminerals,,d03145
stress600withzinc,multivitaminwithminerals,,d03145
stressdefensegummy,multivitaminwithminerals,,d03145
stressformulapluszinc,multivitaminwithminerals,,d03145
stressformulawithzinc,multivitaminwithminerals,,d03145
stresswithzinc,multivitaminwithminerals,,d03145
stresstabswithzinc,multivitaminwithminerals,,d03145
strovite,multivitaminwithminerals,,d03145
stroviteadvance,multivitaminwithminerals,,d03145
stroviteadvance+d,multivitaminwithminerals,,d03145
stroviteforte,multivitaminwithminerals,,d03145
stroviteone,multivitaminwithminerals,,d03145
stroviteplus,multivitaminwithminerals,,d03145
sunmarkcomplete,multivitaminwithminerals,,d03145
superbcomplexwithfolicacid,multivitaminwithminerals,,d03145
superhighvitaminsandminerals,multivitaminwithminerals,,d03145
supertheravite-m(obsolete),multivitaminwithminerals,,d03145
supervite,multivitaminwithminerals,,d03145
superviteec,multivitaminwithminerals,,d03145
support,multivitaminwithminerals,,d03145
support500,multivitaminwithminerals,,d03145
surbex-750withzinc,multivitaminwithminerals,,d03145
systemwell,multivitaminwithminerals,,d03145
tab-a-vitemaximum,multivitaminwithminerals,,d03145
tab-a-viteweightslim,multivitaminwithminerals,,d03145
tab-a-vitewomensformula,multivitaminwithminerals,,d03145
tandemplus,multivitaminwithminerals,,d03145
t-granplusminerals,multivitaminwithminerals,,d03145
therahematinic,multivitaminwithminerals,,d03145
theram,multivitaminwithminerals,,d03145
theram,multivitaminwithminerals,,d03145
theracald2000,multivitaminwithminerals,,d03145
theracald4000,multivitaminwithminerals,,d03145
theracalrapidrepletion,multivitaminwithminerals,,d03145
theraconforte,multivitaminwithminerals,,d03145
theragener-h,multivitaminwithminerals,,d03145
theragener-m,multivitaminwithminerals,,d03145
theragran-m,multivitaminwithminerals,,d03145
theralithxr,multivitaminwithminerals,,d03145
thera-m,multivitaminwithminerals,,d03145
thera-mplusmultivitaminwithbeta-carotene,multivitaminwithminerals,,d03145
therapeuticm,multivitaminwithminerals,,d03145
therapeuticvitaminsandminerals,multivitaminwithminerals,,d03145
therapeuticvitaminswithminerals,multivitaminwithminerals,,d03145
therapeutic-m,multivitaminwithminerals,,d03145
thera-tabsm,multivitaminwithminerals,,d03145
theratrumcomplete50plus,multivitaminwithminerals,,d03145
theratrumcomplete50plusluteinandlycopene,multivitaminwithminerals,,d03145
theratrumcompletewithluteinandlycopene,multivitaminwithminerals,,d03145
theravimm,multivitaminwithminerals,,d03145
thera-vitem,multivitaminwithminerals,,d03145
thera-vitemax-m,multivitaminwithminerals,,d03145
theremsm,multivitaminwithminerals,,d03145
therobecplus,multivitaminwithminerals,,d03145
thyrosol,multivitaminwithminerals,,d03145
tlg-folos,multivitaminwithminerals,,d03145
t-lite,multivitaminwithminerals,,d03145
tozal,multivitaminwithminerals,,d03145
udamin,multivitaminwithminerals,,d03145
udaminsp,multivitaminwithminerals,,d03145
ultrachoicemultivitamin/mineral,multivitaminwithminerals,,d03145
ultrachoicemultivitamin/mineralmature,multivitaminwithminerals,,d03145
"ultrahair,skinandnailsplusbiotin",multivitaminwithminerals,,d03145
unicapm,multivitaminwithminerals,,d03145
unicapsenior,multivitaminwithminerals,,d03145
unicapt,multivitaminwithminerals,,d03145
unicomplexm,multivitaminwithminerals,,d03145
uni-faczx,multivitaminwithminerals,,d03145
uni-rex600,multivitaminwithminerals,,d03145
uni-theramwithbetacarotene,multivitaminwithminerals,,d03145
urinozincprostateclassic,multivitaminwithminerals,,d03145
urinozincprostatehealthcomplexclassic,multivitaminwithminerals,,d03145
urinozincprostatehealthcomplexplus,multivitaminwithminerals,,d03145
v-cforte,multivitaminwithminerals,,d03145
vgcapsules,multivitaminwithminerals,,d03145
viactivcalciumflavorglides,multivitaminwithminerals,,d03145
viactivcalciumplusdcaramel,multivitaminwithminerals,,d03145
viactivcalciumplusdmilkchocolate,multivitaminwithminerals,,d03145
viactivmulti-vitamin,multivitaminwithminerals,,d03145
viactivsoftcalciumchews,multivitaminwithminerals,,d03145
vica-forte,multivitaminwithminerals,,d03145
vicapforte,multivitaminwithminerals,,d03145
viconforte,multivitaminwithminerals,,d03145
viconplus,multivitaminwithminerals,,d03145
vicon-c,multivitaminwithminerals,,d03145
vigortolliquid,multivitaminwithminerals,,d03145
viogen-c,multivitaminwithminerals,,d03145
vitaforte,multivitaminwithminerals,,d03145
vitasforte,multivitaminwithminerals,,d03145
vitazx,multivitaminwithminerals,,d03145
vitaconforte,multivitaminwithminerals,,d03145
vita-dec,multivitaminwithminerals,,d03145
vitafol,multivitaminwithminerals,,d03145
vitafusioncalciumgummy,multivitaminwithminerals,,d03145
vitafusionmen'sgummy,multivitaminwithminerals,,d03145
vitafusionmultivitesgummies,multivitaminwithminerals,,d03145
vitafusionwomen'sgummy,multivitaminwithminerals,,d03145
vital-d,multivitaminwithminerals,,d03145
vitalizeplus,multivitaminwithminerals,,d03145
vitamax,multivitaminwithminerals,,d03145
vitaminandmineralsupplement,multivitaminwithminerals,,d03145
vitaminbcomplexwithminerals,multivitaminwithminerals,,d03145
vitaminb1withcalcium,multivitaminwithminerals,,d03145
vitamincpluszinc,multivitaminwithminerals,,d03145
vita-minrx,multivitaminwithminerals,,d03145
vitaplexplus,multivitaminwithminerals,,d03145
vitatabmv,multivitaminwithminerals,,d03145
vitatrum,multivitaminwithminerals,,d03145
vita-zinc,multivitaminwithminerals,,d03145
vitrum50+adult-multi,multivitaminwithminerals,,d03145
vi-zac,multivitaminwithminerals,,d03145
vol-plus,multivitaminwithminerals,,d03145
voltarenjointhealthandbonestrength,multivitaminwithminerals,,d03145
vp-zel,multivitaminwithminerals,,d03145
wellessecalciumandvitamind,multivitaminwithminerals,,d03145
women'smultivitaminpluscollagengummies,multivitaminwithminerals,,d03145
womenspack,multivitaminwithminerals,,d03145
women'sway,multivitaminwithminerals,,d03145
yum-vsmultivitaminadultjellies,multivitaminwithminerals,,d03145
yum-vsmultivitaminwithmineralsjellies,multivitaminwithminerals,,d03145
z-bec,multivitaminwithminerals,,d03145
ze-plus,multivitaminwithminerals,,d03145
z-gen,multivitaminwithminerals,,d03145
zinc50mg+vitamincquickrelease,multivitaminwithminerals,,d03145
zinclozenges,multivitaminwithminerals,,d03145
zincwithvitaminc,multivitaminwithminerals,,d03145
zincvit,multivitaminwithminerals,,d03145
zodeac-100,multivitaminwithminerals,,d03145
activeobdha,"multivitamin,prenatal",,d03148
advancecareplus,"multivitamin,prenatal",,d03148
advancednatalcare,"multivitamin,prenatal",,d03148
alivecompleteprenatalmultivitamin,"multivitamin,prenatal",,d03148
aliveprenatalgummies,"multivitamin,prenatal",,d03148
aliveprenatalsupport,"multivitamin,prenatal",,d03148
aminatalplus,"multivitamin,prenatal",,d03148
aminatalplusnewformula,"multivitamin,prenatal",,d03148
aminatalplusone,"multivitamin,prenatal",,d03148
ami-natalplusoneimproved,"multivitamin,prenatal",,d03148
aminate,"multivitamin,prenatal",,d03148
aminatewith90mgiron,"multivitamin,prenatal",,d03148
anemagenob,"multivitamin,prenatal",,d03148
anemagen-ob,"multivitamin,prenatal",,d03148
azeschew,"multivitamin,prenatal",,d03148
azesco,"multivitamin,prenatal",,d03148
babyandme,"multivitamin,prenatal",,d03148
bal-caredha,"multivitamin,prenatal",,d03148
bal-caredhaessential,"multivitamin,prenatal",,d03148
b-nexa(obsolete),"multivitamin,prenatal",,d03148
brightbeginnings,"multivitamin,prenatal",,d03148
bumpdha,"multivitamin,prenatal",,d03148
cal-nate,"multivitamin,prenatal",,d03148
carenataldha,"multivitamin,prenatal",,d03148
carenate,"multivitamin,prenatal",,d03148
cavanecdhaplus,"multivitamin,prenatal",,d03148
cavanfolate,"multivitamin,prenatal",,d03148
cavanone,"multivitamin,prenatal",,d03148
cavan-alpha,"multivitamin,prenatal",,d03148
cavan-folatedha,"multivitamin,prenatal",,d03148
cavan-hemeob,"multivitamin,prenatal",,d03148
cavan-hemeomega,"multivitamin,prenatal",,d03148
cenogenob,"multivitamin,prenatal",,d03148
cenogenultra,"multivitamin,prenatal",,d03148
centrumspecialist,"multivitamin,prenatal",,d03148
choiceobplusdha,"multivitamin,prenatal",,d03148
chromagen(prenatal),"multivitamin,prenatal",,d03148
chromagenob,"multivitamin,prenatal",,d03148
citracalprenatal+dha,"multivitamin,prenatal",,d03148
citracalprenatal90+dha,"multivitamin,prenatal",,d03148
citracalprenatalrx,"multivitamin,prenatal",,d03148
citranatal90dha,"multivitamin,prenatal",,d03148
citranatalassure,"multivitamin,prenatal",,d03148
citranatalb-calm,"multivitamin,prenatal",,d03148
citranatalbloom,"multivitamin,prenatal",,d03148
citranatalbloomdha,"multivitamin,prenatal",,d03148
citranataldha,"multivitamin,prenatal",,d03148
citranatalessence,"multivitamin,prenatal",,d03148
citranatalharmony,"multivitamin,prenatal",,d03148
citranatalmedley,"multivitamin,prenatal",,d03148
citranatalrx,"multivitamin,prenatal",,d03148
classicprenatal,"multivitamin,prenatal",,d03148
c-natedha,"multivitamin,prenatal",,d03148
conatalfa,"multivitamin,prenatal",,d03148
combirx,"multivitamin,prenatal",,d03148
completenataldha,"multivitamin,prenatal",,d03148
completenate,"multivitamin,prenatal",,d03148
complete-rf,"multivitamin,prenatal",,d03148
conceptdha,"multivitamin,prenatal",,d03148
conceptob,"multivitamin,prenatal",,d03148
cornate-dha,"multivitamin,prenatal",,d03148
docosavit,"multivitamin,prenatal",,d03148
dothelledha,"multivitamin,prenatal",,d03148
dualvitob,"multivitamin,prenatal",,d03148
duet,"multivitamin,prenatal",,d03148
duetchewable,"multivitamin,prenatal",,d03148
duetdha,"multivitamin,prenatal",,d03148
duetdhabalanced,"multivitamin,prenatal",,d03148
duetdhacomplete,"multivitamin,prenatal",,d03148
duetdhaec,"multivitamin,prenatal",,d03148
duetdhawithferrazone,"multivitamin,prenatal",,d03148
duetdha400,"multivitamin,prenatal",,d03148
duetdha400ec,"multivitamin,prenatal",,d03148
duetdha430,"multivitamin,prenatal",,d03148
duetdha430ec,"multivitamin,prenatal",,d03148
duetdhabalanced,"multivitamin,prenatal",,d03148
edgeob,"multivitamin,prenatal",,d03148
elementaliron-90,"multivitamin,prenatal",,d03148
eliteob400,"multivitamin,prenatal",,d03148
enbracehr,"multivitamin,prenatal",,d03148
equinatal90,"multivitamin,prenatal",,d03148
equi-natalcare,"multivitamin,prenatal",,d03148
equi-natalm,"multivitamin,prenatal",,d03148
equi-natalplus,"multivitamin,prenatal",,d03148
equi-natalrx,"multivitamin,prenatal",,d03148
equi-natalz,"multivitamin,prenatal",,d03148
expectadha,"multivitamin,prenatal",,d03148
extra-virtplusdha,"multivitamin,prenatal",,d03148
ezfeforte,"multivitamin,prenatal",,d03148
fam-prenforte,"multivitamin,prenatal",,d03148
femecalob,"multivitamin,prenatal",,d03148
femecalobplusdha,"multivitamin,prenatal",,d03148
femnatal,"multivitamin,prenatal",,d03148
fem-natal,"multivitamin,prenatal",,d03148
ferrexpcforte,"multivitamin,prenatal",,d03148
focalgin90dha,"multivitamin,prenatal",,d03148
focalginca,"multivitamin,prenatal",,d03148
folbecal,"multivitamin,prenatal",,d03148
folcaldha,"multivitamin,prenatal",,d03148
folcaldha(obsolete),"multivitamin,prenatal",,d03148
folcapscareone,"multivitamin,prenatal",,d03148
folcapsomega3,"multivitamin,prenatal",,d03148
foletdha,"multivitamin,prenatal",,d03148
foletonewithdha,"multivitamin,prenatal",,d03148
folinatalplusb,"multivitamin,prenatal",,d03148
folivan-ecdha,"multivitamin,prenatal",,d03148
folivane-ob,"multivitamin,prenatal",,d03148
folivan-prxdha,"multivitamin,prenatal",,d03148
foltabs,"multivitamin,prenatal",,d03148
foltabs90plusdha,"multivitamin,prenatal",,d03148
foltabsplusdha,"multivitamin,prenatal",,d03148
fosterandthriveprenatal,"multivitamin,prenatal",,d03148
gesticare,"multivitamin,prenatal",,d03148
gesticaredha,"multivitamin,prenatal",,d03148
goodsenseprenatal,"multivitamin,prenatal",,d03148
healthymomprenatalmulti,"multivitamin,prenatal",,d03148
hemenatalob,"multivitamin,prenatal",,d03148
hemenatalob+dha,"multivitamin,prenatal",,d03148
highpotencyprenatal,"multivitamin,prenatal",,d03148
hi-nate90,"multivitamin,prenatal",,d03148
icarprenatal,"multivitamin,prenatal",,d03148
icareprenatalrx,"multivitamin,prenatal",,d03148
inataladvance,"multivitamin,prenatal",,d03148
inatalultra,"multivitamin,prenatal",,d03148
infanatedha,"multivitamin,prenatal",,d03148
kolnataldha,"multivitamin,prenatal",,d03148
lactocal-f,"multivitamin,prenatal",,d03148
levomefolatedha,"multivitamin,prenatal",,d03148
levomefolatepnv,"multivitamin,prenatal",,d03148
macnatalcnwithdha,"multivitamin,prenatal",,d03148
marnatal-f,"multivitamin,prenatal",,d03148
marnatal-fplus,"multivitamin,prenatal",,d03148
materna,"multivitamin,prenatal",,d03148
maternacel,"multivitamin,prenatal",,d03148
