DRUG_NAME_UCASE,DRUG_ID
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
GUAIFENESIN-PHENYLEPHRINE,d03381
GUAIFENESIN/HYDROCODONE/PSEUDOEPHEDRINE,d03404
METHYL SALICYLATE TOPICAL,d03668
SODIUM CHLORIDE NASAL,d04242
HEPARIN-TAUROLIDINE CATHETER LOCK SOLUTION,d10278
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
DEFERASIROX,d05659
DEFERIPRONE,d04976
DEFERIPRONE,d04976
DEFEROXAMINE,d01402
PERFLUTREN,d04796
PERFLUTREN,d04796
DEFIBROTIDE,d06744
DEFLAZACORT,d04977
DEXTRANOMER-SODIUM HYALURONATE,d08128
SIMETHICONE,d01027
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
NAPHAZOLINE OPHTHALMIC,d00771
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
ETHANOL,d03162
DEHYDROCHOLIC ACID,d01030
DEHYDROCHOLIC ACID,d01030
DEHYDROEPIANDROSTERONE (PRASTERONE),d04425
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
CLIOQUINOL-HYDROCORTISONE TOPICAL,d03552
"EMOLLIENTS, TOPICAL",d03770
PHYSIOLOGICAL IRRIGATING SOLUTION,d01338
PHYSIOLOGICAL IRRIGATING SOLUTION,d01338
PHYSIOLOGICAL IRRIGATING SOLUTION,d01338
BENZOYL PEROXIDE TOPICAL,d01246
TESTOSTERONE,d00558
ESTRADIOL-TESTOSTERONE,d03389
TESTOSTERONE,d00558
ZINC OXIDE TOPICAL,d03192
BETAMETHASONE TOPICAL,d03197
HYDROCORTISONE TOPICAL,d03205
ESTRADIOL,d00537
NONOXYNOL 9 TOPICAL,d01242
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
PHENIRAMINE/PPA/PHENYLTOLOXAMINE/PYRILAMINE,d03308
PHENIRAMINE/PPA/PHENYLTOLOXAMINE/PYRILAMINE,d03308
PHENIRAMINE/PPA/PHENYLTOLOXAMINE/PYRILAMINE,d03308
BROMPHENIRAMINE/DEXTROMETHORPHAN/PPA,d03372
BROMPHENIRAMINE/DEXTROMETHORPHAN/PPA,d03372
HYDROCORTISONE-KETOCONAZOLE TOPICAL,d07698
ERYTHROMYCIN TOPICAL,d03200
DESONIDE TOPICAL,d01290
BENZOYL PEROXIDE TOPICAL,d01246
DORAVIRINE/LAMIVUDINE/TENOFOVIR,d08876
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN,d00207
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE/PHENYLEPHRINE,d04793
ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/GUAIFENESIN/PHENYLEPHRINE,d09673
DIPHENHYDRAMINE-PHENYLEPHRINE,d04861
DIPHENHYDRAMINE-PHENYLEPHRINE,d04861
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
ACETAMINOPHEN-DEXTROMETHORPHAN,d03378
DEXTROMETHORPHAN-GUAIFENESIN,d03400
ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE/GUAIFENESIN/PHENYLEPHRINE,d09673
ACETAMINOPHEN/DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d05778
ACETAMINOPHEN/DIPHENHYDRAMINE/PHENYLEPHRINE,d05654
DEXTROMETHORPHAN-MENTHOL,d07916
ACETAMINOPHEN/DEXTROMETHORPHAN/TRIPROLIDINE,d09558
ACETAMINOPHEN/DEXTROMETHORPHAN/DOXYLAMINE,d05366
CHOLECALCIFEROL,d03129
HYDROXYPROGESTERONE,d00554
PREDNISONE,d00350
TRIAMCINOLONE TOPICAL,d03206
DEXCHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d04818
DEXCHLORPHENIRAMINE-PSEUDOEPHEDRINE,d04817
ETHINYL ESTRADIOL-LEVONORGESTREL,d03242
MESALAMINE,d01031
TORSEMIDE,d03189
TORSEMIDE,d03189
CHLORPHENIRAMINE-PHENYLPROPANOLAMINE,d03299
DEMECLOCYCLINE,d01068
MEPERIDINE,d00017
MEPERIDINE,d00017
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
CHLORPHENIRAMINE/CODEINE/PE/K IODIDE,d03399
CHLORTHALIDONE-RESERPINE,d03249
METYROSINE,d00735
ETHINYL ESTRADIOL-ETHYNODIOL,d03388
ETHINYL ESTRADIOL-ETHYNODIOL,d03388
ETHANOL TOPICAL,d04236
PENCICLOVIR TOPICAL,d04054
CHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d03338
CAPSAICIN/MENTHOL/METHYL SALICYLATE TOPICAL,d07896
DENGUE VACCINE,d08500
COAL TAR TOPICAL,d03703
COAL TAR TOPICAL,d03703
COAL TAR TOPICAL,d03703
SALICYLIC ACID TOPICAL,d01307
COAL TAR TOPICAL,d03703
COAL TAR-MENTHOL TOPICAL,d09846
L-METHYLFOLATE,d05773
FLUORIDE TOPICAL,d04397
FLUORIDE-POTASSIUM NITRATE TOPICAL,d08487
FLUORIDE TOPICAL,d04397
CARBAMIDE PEROXIDE TOPICAL,d01232
BENZOCAINE TOPICAL,d00813
BENZOCAINE TOPICAL,d00813
KETOCONAZOLE-NIACINAMIDE TOPICAL,d10001
CLINDAMYCIN-NIACINAMIDE TOPICAL,d09633
CLINDAMYCIN/NIACINAMIDE/SPIRONOLACTONE/TRETINOIN TOPICAL,d09936
CLINDAMYCIN/NIACINAMIDE/TRETINOIN TOPICAL,d09640
CLINDAMYCIN/NIACINAMIDE/TRETINOIN TOPICAL,d09640
ESTRADIOL-TESTOSTERONE,d03389
ESTRADIOL,d00537
METHYLPREDNISOLONE,d00293
VALPROIC ACID,d00083
NALTREXONE,d01406
VALPROIC ACID,d00083
DIVALPROEX SODIUM,d03833
DIVALPROEX SODIUM,d03833
DIVALPROEX SODIUM,d03833
TESTOSTERONE,d00558
PENICILLAMINE,d00333
L-METHYLFOLATE,d05773
L-METHYLFOLATE,d05773
METHYLPREDNISOLONE,d00293
CYANOCOBALAMIN,d00413
CYTARABINE LIPOSOMAL,d04834
MORPHINE LIPOSOMAL,d05295
ESTRADIOL,d00537
ESTRADIOL,d00537
METHYLPREDNISOLONE,d00293
METHYLPREDNISOLONE,d00293
NITROGLYCERIN,d00321
METHYLPREDNISOLONE,d00293
METHYLPREDNISOLONE,d00293
MEDROXYPROGESTERONE,d00284
MEDROXYPROGESTERONE,d00284
MEDROXYPROGESTERONE,d00284
MEDROXYPROGESTERONE,d00284
MEDROXYPROGESTERONE,d00284
TESTOSTERONE,d00558
ESTRADIOL-TESTOSTERONE,d03389
ESTRADIOL-TESTOSTERONE,d03389
TESTOSTERONE,d00558
CODEINE/GUAIFENESIN/PSEUDOEPHEDRINE,d03398
"EMOLLIENTS, TOPICAL",d03770
CHLOROPHYLLIN,d04195
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
FLUOCINONIDE TOPICAL,d01294
CAPSAICIN-DICLOFENAC TOPICAL,d08424
LIDOCAINE TOPICAL,d00683
TRIAMCINOLONE TOPICAL,d03206
MULTIVITAMIN WITH MINERALS,d03145
LIDOCAINE TOPICAL,d00683
"EMOLLIENTS, TOPICAL",d03770
HYDROCORTISONE TOPICAL,d03205
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
LIDOCAINE TOPICAL,d00683
MICONAZOLE TOPICAL,d03195
"EMOLLIENTS, TOPICAL",d03770
MICONAZOLE TOPICAL,d03195
ZINC OXIDE TOPICAL,d03192
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
SALICYLIC ACID TOPICAL,d01307
"EMOLLIENTS, TOPICAL",d03770
DIPHENHYDRAMINE TOPICAL,d03760
ERYTHROMYCIN TOPICAL,d03200
MULTIVITAMIN WITH MINERALS,d03145
DIPHENHYDRAMINE TOPICAL,d03760
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
DIPHENHYDRAMINE TOPICAL,d03760
HYDROCORTISONE TOPICAL,d03205
HYDROCORTISONE TOPICAL,d03205
HYDROCORTISONE TOPICAL,d03205
DIPHENHYDRAMINE TOPICAL,d03760
HYDROCORTISONE TOPICAL,d03205
SALICYLIC ACID TOPICAL,d01307
SALICYLIC ACID TOPICAL,d01307
SALICYLIC ACID TOPICAL,d01307
SALICYLIC ACID TOPICAL,d01307
SALICYLIC ACID TOPICAL,d01307
"EMOLLIENTS, TOPICAL",d03770
CAMPHOR TOPICAL,d03712
CAMPHOR-MENTHOL TOPICAL,d04844
"EMOLLIENTS, TOPICAL",d03770
TRIAMCINOLONE TOPICAL,d03206
FLUOCINOLONE TOPICAL,d01293
FLUOCINOLONE TOPICAL,d01293
FLUOCINOLONE TOPICAL,d01293
"EMOLLIENTS, TOPICAL",d03770
CLIOQUINOL-HYDROCORTISONE TOPICAL,d03552
HYDROCORTISONE TOPICAL,d03205
TRIAMCINOLONE TOPICAL,d03206
UREA TOPICAL,d00651
UREA TOPICAL,d00651
PREDNICARBATE TOPICAL,d03225
"EMOLLIENTS, TOPICAL",d03770
MULTIVITAMIN WITH MINERALS,d03145
TRIAMCINOLONE TOPICAL,d03206
HYDROCORTISONE-IODOQUINOL TOPICAL,d04093
PYRITHIONE ZINC TOPICAL,d01263
TETRACAINE TOPICAL,d03982
HYDROCORTISONE TOPICAL,d03205
HYDROCORTISONE TOPICAL,d03205
BENZOCAINE TOPICAL,d00813
BENZETHONIUM CHLORIDE-BENZOCAINE TOPICAL,d07664
BENZOCAINE-MENTHOL TOPICAL,d07306
FLUOCINOLONE OTIC,d06032
HYDROCORTISONE TOPICAL,d03205
BALSAM PERU/CASTOR OIL/TRYPSIN TOPICAL,d03904
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
EMTRICITABINE-TENOFOVIR,d05352
EMTRICITABINE-TENOFOVIR,d05352
UNDECYLENIC ACID TOPICAL,d03686
MICONAZOLE TOPICAL,d03195
CLOTRIMAZOLE TOPICAL,d04395
MICONAZOLE TOPICAL,d03195
MICONAZOLE TOPICAL,d03195
TERBINAFINE TOPICAL,d03191
MICONAZOLE TOPICAL,d03195
TOLNAFTATE TOPICAL,d01274
DEFEROXAMINE,d01402
DESFLURANE,d02374
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DESIPRAMINE,d00145
ZINC OXIDE TOPICAL,d03192
ZINC OXIDE TOPICAL,d03192
ZINC OXIDE TOPICAL,d03192
ZINC OXIDE TOPICAL,d03192
"EMOLLIENTS, TOPICAL",d03770
ZINC OXIDE TOPICAL,d03192
DESLORATADINE,d04785
DESLORATADINE,d04785
DESMOPRESSIN,d00583
DESMOPRESSIN,d00583
DESOGESTREL-ETHINYL ESTRADIOL,d03782
DESOGESTREL-ETHINYL ESTRADIOL,d03782
DESONIDE TOPICAL,d01290
DEXAMETHASONE,d00206
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESONIDE TOPICAL,d01290
DESOXIMETASONE TOPICAL,d01291
METHAMPHETAMINE,d00805
METHAMPHETAMINE,d00805
GUAIFENESIN-PHENYLEPHRINE,d03381
GUAIFENESIN-PHENYLPROPANOLAMINE,d03382
GUAIFENESIN-PHENYLPROPANOLAMINE,d03382
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
GUAIFENESIN-PHENYLPROPANOLAMINE,d03382
PHENYLEPHRINE,d00704
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
BENZOYL PEROXIDE TOPICAL,d01246
BENZOYL PEROXIDE TOPICAL,d01246
BENZOYL PEROXIDE TOPICAL,d01246
BENZOYL PEROXIDE TOPICAL,d01246
BENZOYL PEROXIDE TOPICAL,d01246
DESVENLAFAXINE,d07113
DESVENLAFAXINE,d07113
TRAZODONE,d00395
TRAZODONE,d00395
BENZOCAINE TOPICAL,d00813
COPPER CU 64 DOTATATE,d09680
TOLTERODINE,d04294
TOLTERODINE,d04294
CHLORPHENIRAMINE/HYDROCODONE/PSE,d03416
HYDROCODONE-PSEUDOEPHEDRINE,d03352
GUAIFENESIN/HYDROCODONE/PSEUDOEPHEDRINE,d03404
MAGNESIUM CARBONATE,d03588
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d03369
DEXAMETHASONE OTIC,d04891
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
GLUCOSE,d00595
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03537
DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03537
DEXAMETHASONE,d00206
DEXAMETHASONE NASAL,d04234
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXBROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05157
DEXTROMETHORPHAN,d00207
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE OPHTHALMIC,d03968
DEXAMETHASONE/KETOROLAC/MOXIFLOXACIN OPHTHALMIC,d09766
DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03537
DEXAMETHASONE-GATIFLOXACIN OPHTHALMIC,d08823
DEXAMETHASONE-MOXIFLOXACIN OPHTHALMIC,d08011
DEXAMETHASONE-NEOMYCIN OPHTHALMIC,d03535
DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03537
DEXAMETHASONE-TOBRAMYCIN OPHTHALMIC,d03536
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DEXAMETHASONE OPHTHALMIC,d03968
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE/NEOMYCIN/POLYMYXIN B OPHTHALMIC,d03537
PHENYLPROPANOLAMINE,d00767
PHENYLPROPANOLAMINE,d00767
DEXBROMPHENIRAMINE-PHENYLEPHRINE,d07694
DEXBROMPHENIRAMINE/HYDROCODONE/PHENYLEPHRINE,d06058
DEXBROMPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05157
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DEXCHLORPHENIRAMINE,d00784
DEXCHLORPHENIRAMINE,d00784
DEXCHLORPHENIRAMINE/DEXTROMETHORPHAN/PHENYLEPHRINE,d05876
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROAMPHETAMINE,d00804
DEXTROAMPHETAMINE,d00804
"EMOLLIENTS, TOPICAL",d03770
IRON DEXTRAN,d03767
MULTIVITAMIN,d03140
DEXLANSOPRAZOLE,d07395
DEXLANSOPRAZOLE,d07395
DEXMEDETOMIDINE,d04505
DEXMEDETOMIDINE,d04505
DEXMETHYLPHENIDATE,d04777
DEXMETHYLPHENIDATE,d04777
CHLORPHENIRAMINE-METHSCOPOLAMINE,d05411
DEXPANTHENOL,d01001
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DEXBROMPHENIRAMINE-PSEUDOEPHEDRINE,d03751
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXAMETHASONE,d00206
DEXPANTHENOL,d01001
DEXCHLORPHENIRAMINE/METHSCOPOLAMINE/PE,d06835
DEXRAZOXANE,d03841
DEXAMETHASONE OPHTHALMIC,d03968
"DEXTRAN, LOW MOLECULAR WEIGHT",d03113
"DEXTRAN, LOW MOLECULAR WEIGHT",d03113
"DEXTRAN, HIGH MOLECULAR WEIGHT",d03114
"DEXTRAN, HIGH MOLECULAR WEIGHT",d03114
"DEXTRAN, HIGH MOLECULAR WEIGHT",d03114
DEXTROAMPHETAMINE,d00804
AMPHETAMINE-DEXTROAMPHETAMINE,d04035
AMPHETAMINE-DEXTROAMPHETAMINE,d04035
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN-PYRILAMINE,d06235
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN,d00207
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PHENYLEPHRINE,d03408
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/GUAIFENESIN/PSEUDOEPHEDRINE,d03409
DEXTROMETHORPHAN/PHENYLEPHRINE/PYRILAMINE,d03371
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-POTASSIUM GUAIACOLSULFONATE,d04339
DEXTROMETHORPHAN-PROMETHAZINE,d03360
GLUCOSE,d00595
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
PARENTERAL NUTRITION SOLUTION,d04131
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
PARENTERAL NUTRITION SOLUTION,d04131
PARENTERAL NUTRITION SOLUTION,d04131
PARENTERAL NUTRITION SOLUTION,d04131
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
LVP SOLUTION WITH POTASSIUM,d04129
PARENTERAL NUTRITION SOLUTION W/ELECTROLYTES,d04132
PARENTERAL NUTRITION SOLUTION,d04131
PARENTERAL NUTRITION SOLUTION,d04131
PARENTERAL NUTRITION SOLUTION,d04131
GLUCOSE,d00595
GLUCOSE,d00595
HEPARIN,d00252
LIDOCAINE,d00059
MAGNESIUM SULFATE,d00468
TETRACAINE,d01217
RITODRINE,d00603
DEXTROAMPHETAMINE,d00804
CODEINE-GUAIFENESIN,d03393
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXAMETHASONE OPHTHALMIC,d03968
GUAIFENESIN-PSEUDOEPHEDRINE,d03379
DYPHYLLINE-GUAIFENESIN,d03276
OMEGA-3 POLYUNSATURATED FATTY ACIDS,d00497
DEHYDROEPIANDROSTERONE (PRASTERONE),d04425
CARBIDOPA-LEVODOPA,d03473
SALICYLIC ACID TOPICAL,d01307
SALICYLIC ACID TOPICAL,d01307
COAL TAR TOPICAL,d03703
PYRITHIONE ZINC TOPICAL,d01263
DIHYDROTACHYSTEROL,d03125
DIHYDROTACHYSTEROL,d03125
NIACINAMIDE TOPICAL,d09622
"EMOLLIENTS, TOPICAL",d03770
"EMOLLIENTS, TOPICAL",d03770
GLYBURIDE,d00248
CAPSAICIN TOPICAL,d01321
DEXTROMETHORPHAN-GUAIFENESIN,d03400
GUAIFENESIN,d00797
MULTIVITAMIN WITH MINERALS,d03145
DEXTROMETHORPHAN-GUAIFENESIN,d03400
CODEINE-GUAIFENESIN,d03393
GUAIFENESIN,d00797
DEXTROMETHORPHAN-GUAIFENESIN,d03400
DEXTROMETHORPHAN-GUAIFENESIN,d03400
CODEINE-GUAIFENESIN,d03393
GUAIFENESIN,d00797
DEXTROMETHORPHAN-GUAIFENESIN,d03400
ACETAMINOPHEN/DEXTROMETHORPHAN/DIPHENHYDRAMINE,d05495
PHENOL TOPICAL,d03664
BENZOCAINE/DEXTROMETHORPHAN/MENTHOL TOPICAL,d08582
DEXTROMETHORPHAN,d00207
"EMOLLIENTS, TOPICAL",d03770
MULTIVITAMIN WITH MINERALS,d03145
CHLORPROPAMIDE,d00042
APAP/DICHLORALPHENAZONE/ISOMETHEPTENE,d03459
STIRIPENTOL,d06643
DAPSONE/NIACINAMIDE/SPIRONOLACTONE TOPICAL,d09647
BENZALKONIUM CHLORIDE TOPICAL,d01333
BENZALKONIUM CHLORIDE TOPICAL,d01333
BENZALKONIUM CHLORIDE TOPICAL,d01333
BENZALKONIUM CHLORIDE TOPICAL,d01333
BENZALKONIUM CHLORIDE TOPICAL,d01333
DOCUSATE,d01021
DOCUSATE-PHENOLPHTHALEIN,d03497
ALUMINUM HYDROXIDE,d00978
LVP SOLUTION,d04128
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN,d03140
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN,d03140
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
LOPERAMIDE,d01025
ACETAZOLAMIDE,d00161
ACETAZOLAMIDE,d00161
ACETAZOLAMIDE,d00161
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
LVP SOLUTION,d04128
DAPSONE-NIACINAMIDE TOPICAL,d09646
VITAMIN A AND D TOPICAL,d03136
"EMOLLIENTS, TOPICAL",d03770
ZINC OXIDE TOPICAL,d03192
VITAMIN A AND D TOPICAL,d03136
ZINC OXIDE TOPICAL,d03192
HYDROCHLOROTHIAZIDE,d00253
FUROSEMIDE,d00070
LOPERAMIDE,d01025
"ELECTROLYTE REPLACEMENT SOLUTIONS, ORAL",d03953
ATTAPULGITE,d03056
DAPSONE/NIACINAMIDE/TRETINOIN TOPICAL,d09968
DAPSONE/NIACINAMIDE/TRETINOIN TOPICAL,d09968
DAPSONE/NIACINAMIDE/SPIRONOLACTONE TOPICAL,d09647
ATTAPULGITE,d03056
DAPSONE-NIACINAMIDE TOPICAL,d09646
DIAZEPAM,d00148
DIAZEPAM,d00148
DIAZEPAM,d00148
DIATRIZOATE,d01473
DIATRIZOATE,d01473
ATROPINE-DIPHENOXYLATE,d03506
MULTIVITAMIN,d03140
MULTIVITAMIN WITH IRON,d03141
MULTIVITAMIN WITH MINERALS,d03145
MULTIVITAMIN WITH MINERALS,d03145
DIAZEPAM,d00148
DIAZEPAM,d00148
DIAZOXIDE,d00129
DICYCLOMINE,d00999
PHENOXYBENZAMINE,d00734
BROMPHENIRAMINE-PHENYLPROPANOLAMINE,d03302
BROMPHENIRAMINE-PSEUDOEPHEDRINE,d03301
BROMPHENIRAMINE-PHENYLPROPANOLAMINE,d03302
DIBUCAINE TOPICAL,d01301
DIBUCAINE TOPICAL,d01301
DIBUCAINE TOPICAL,d01301
CALCIUM-VITAMIN D,d03137
CALCIUM-VITAMIN D,d03137
CALCIUM-VITAMIN D,d03137
CALCIUM CARBONATE,d00425
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
BROMPHENIRAMINE/CHLOPHEDIANOL/PSE,d07738
CHLORPHENIRAMINE-PSEUDOEPHEDRINE,d03298
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03370
CHLORPHENIRAMINE/DEXTROMETHORPHAN/PSEUDOEPHEDRINE,d03370
DICHLORPHENAMIDE,d00639
CAPSAICIN-DICLOFENAC TOPICAL,d08424
DOXYLAMINE-PYRIDOXINE,d04654
DICLOFENAC,d00848
DICLOFENAC TOPICAL,d04722
DICLOFENAC,d00848
DICLOFENAC,d00848
DICLOFENAC,d00848
DICLOFENAC OPHTHALMIC,d03213
DICLOFENAC TOPICAL,d04722
DICLOFENAC TOPICAL,d04722
DICLOFENAC TOPICAL,d04722
DICLOFENAC,d00848
DICLOFENAC-MISOPROSTOL,d04271
CAPSAICIN-DICLOFENAC TOPICAL,d08424
DICLOFENAC TOPICAL,d04722
CAPSAICIN-DICLOFENAC TOPICAL,d08424
DICLOFENAC-LIDOCAINE TOPICAL,d09900
DICLOFENAC TOPICAL,d04722
DICLOFENAC-MENTHOL TOPICAL,d09419
CAPSAICIN-DICLOFENAC TOPICAL,d08424
DICLOXACILLIN,d00153
HYDROCODONE/PHENYLEPHRINE/PYRILAMINE,d03366
CODEINE/PHENYLEPHRINE/PYRILAMINE,d03365
DICUMAROL,d03889
DICYCLOMINE,d00999
DICYCLOMINE,d00999
